id,price_doc
30643,8597536.0203567
30644,9513988.44846799
30645,7793463.694471786
30646,5503385.771863961
30647,5064858.247241401
30648,22581346.016326178
30649,3137820.164990175
30650,5656849.345295461
30651,4019314.854789369
30652,4736216.756527018
30653,7495343.423152627
30654,4875326.845339178
30655,11538905.409038939
30656,4243601.107564026
30657,6421273.5309411865
30658,9014553.220995964
30659,5024424.733990726
30660,8501583.918012768
30661,6433608.639357197
30662,8712054.535401821
30663,16151226.00257774
30664,13182747.321917664
30665,6603307.233384862
30666,2989733.855810396
30667,4317217.525378682
30668,8849076.42429982
30669,4864686.003068929
30670,3053830.7364167552
30671,8589969.912422238
30672,13050537.607023083
30673,10506782.761477804
30674,12610098.789558243
30675,2755193.5523583274
30676,7483057.224232165
30677,5000351.093324828
30678,18375963.54404931
30679,6491235.237424751
30680,6179310.611763594
30681,3011841.441658774
30682,8001231.4641208
30683,9564554.349048411
30684,5767052.805208112
30685,8278577.539070027
30686,9695209.154396042
30687,5527393.248386126
30688,5177297.386449726
30689,12910056.122128682
30690,24349873.57617555
30691,5017037.931345911
30692,6912526.767511757
30693,10251736.135371657
30694,5600975.744409728
30695,6776616.466025185
30696,7444770.326222148
30697,12673084.199017903
30698,8360818.871135178
30699,5905351.697115392
30700,5291023.62710003
30701,9513988.44846799
30702,6794320.378209669
30703,4066332.4595752493
30704,10426934.823912647
30705,8714845.269461336
30706,20654465.474610526
30707,4579894.2295451155
30708,13042115.73981022
30709,5761254.196377134
30710,8186430.607462278
30711,5082254.82909695
30712,4363406.260631523
30713,6657115.361808839
30714,7316650.071384626
30715,4605053.076256027
30716,9564554.349048411
30717,6606889.895292512
30718,12007682.787742298
30719,14547072.8435849
30720,7699532.084539077
30721,6159560.473795694
30722,7364378.823176531
30723,6689377.308122478
30724,12175710.777234644
30725,6747080.410224244
30726,11769229.899982825
30727,9395099.12770929
30728,11381658.089557339
30729,4194163.744010499
30730,6578885.5714112045
30731,6973484.249977191
30732,5410449.461412684
30733,10839103.534356317
30734,6460238.186525197
30735,6032425.725126115
30736,6833365.718102461
30737,7437674.85486096
30738,6146346.006304533
30739,4815156.711150566
30740,7139340.112299235
30741,10987911.101732645
30742,4805224.627050595
30743,5532404.542074366
30744,10318241.5074278
30745,7603433.453736014
30746,6230880.830194879
30747,15972260.661554316
30748,15888477.93766851
30749,5657663.012072228
30750,6540350.908391637
30751,4234958.971897371
30752,7758144.173098557
30753,9006000.932612302
30754,6216036.112864866
30755,5477339.022987385
30756,8742783.391555836
30757,6082647.2623436665
30758,10205167.170376083
30759,6989864.479107799
30760,4895045.184216462
30761,9801507.332965905
30762,7224329.5018513035
30763,10832389.646769585
30764,6522437.441508919
30765,5676857.908375382
30766,3667504.904841285
30767,10079779.984403804
30768,4869361.720909742
30769,7797964.055164105
30770,6603307.233384862
30771,3187336.814356972
30772,8384541.800099322
30773,8593697.440766813
30774,6171994.153284174
30775,10852075.419748118
30776,6273361.555499648
30777,6755584.041531199
30778,9440948.425964555
30779,6699034.325479559
30780,7686128.913017841
30781,6295009.220228655
30782,5560840.877473045
30783,6157190.914358157
30784,3741959.0173275066
30785,6022884.08855355
30786,4651955.323303947
30787,6885997.924894712
30788,6025008.541616757
30789,8061027.567935778
30790,7027607.64706073
30791,9509609.488630552
30792,6631535.799038834
30793,12006629.939789997
30794,13290199.24489424
30795,11514617.57451029
30796,12552345.112197034
30797,13827093.036587043
30798,3216166.838382199
30799,10064330.004138285
30800,16901782.432472534
30801,6780688.348775004
30802,19131481.454484478
30803,3034965.1230991785
30804,3800781.2917698314
30805,14627793.330187684
30806,6460238.186525197
30807,6558612.503044518
30808,9529775.122635623
30809,5654520.009899611
30810,11103289.256215382
30811,4335140.972135372
30812,5893171.840744
30813,5609003.878067427
30814,2831135.476274066
30815,4643536.688054951
30816,8229776.458483415
30817,2299821.4763396615
30818,7677134.866843883
30819,8990345.111339493
30820,5715155.11786794
30821,20953762.250045765
30822,8415842.829516796
30823,7277851.6356700305
30824,4146260.98909402
30825,6337523.58542344
30826,10721386.41397799
30827,6465287.298285665
30828,6461365.774930777
30829,5958797.728781764
30830,9028251.74560673
30831,6414756.853125992
30832,6302442.768395189
30833,5742866.968323027
30834,4379822.425001523
30835,8411923.625690414
30836,7040960.987947038
30837,5541918.102836758
30838,5058642.791378762
30839,6688114.646369268
30840,11251094.59207189
30841,10564617.199917395
30842,7248855.801030691
30843,5953907.025362178
30844,10543010.306385916
30845,9233863.521437513
30846,4812287.249250944
30847,6749390.555739183
30848,8144010.845257839
30849,4509821.547358848
30850,4249291.689864908
30851,5136152.310935501
30852,7522282.4431930045
30853,4674483.811911522
30854,6375350.087090827
30855,6719284.926272152
30856,8212992.261654786
30857,2864835.0515023805
30858,4812287.249250944
30859,6306590.251169295
30860,6361574.895328957
30861,8035333.483604461
30862,6835938.2932164455
30863,6021660.192527861
30864,6338679.526248281
30865,9586674.31176044
30866,8469735.657281166
30867,6405441.937411578
30868,9372159.130786508
30869,5907476.028334538
30870,6822977.717665444
30871,9139971.050876915
30872,5064904.3078630185
30873,4206970.874348154
30874,5330703.593071918
30875,6715078.103221634
30876,5288214.7903394
30877,10421777.57645597
30878,6062145.955532871
30879,13798661.873404868
30880,6861108.881835705
30881,2299821.4763396615
30882,9483981.637738658
30883,5003687.5253339335
30884,6207411.228095727
30885,5262022.846409194
30886,7785068.227051522
30887,6191769.726111829
30888,4447412.4261195045
30889,5852246.84152166
30890,7968873.361385787
30891,3462776.2371232505
30892,3667504.904841285
30893,4837176.292309951
30894,6424141.583413266
30895,4646752.828480356
30896,6208217.181233121
30897,8271274.505856377
30898,6759916.895741473
30899,6366529.377674091
30900,3599194.186113016
30901,6630095.196805442
30902,2433849.7822977593
30903,7094809.333810875
30904,8160205.2378039565
30905,6182522.18503672
30906,6689615.127953565
30907,12475019.856824443
30908,3978868.2828912972
30909,12509514.963711616
30910,7552346.456754946
30911,4637931.8317283895
30912,6964534.843524429
30913,17762295.754975945
30914,6860075.640380795
30915,9411944.32221906
30916,5939554.979668302
30917,9289948.323076706
30918,6980869.792259796
30919,5301998.498423882
30920,5317255.90779746
30921,4407393.56302012
30922,6670135.279284915
30923,3479631.348083587
30924,6101231.736198678
30925,15028516.333194287
30926,6814064.629284287
30927,7974618.761487591
30928,5361986.429776778
30929,6101231.736198678
30930,11250587.142186586
30931,10624775.940351894
30932,5197364.503660967
30933,5816209.449891877
30934,11999805.783405144
30935,6735027.852682466
30936,6435349.1434661895
30937,8481181.687833752
30938,6189938.057647952
30939,10445537.535555834
30940,6260813.072996292
30941,6681473.832371718
30942,3874613.1348924013
30943,6788342.708227858
30944,5670936.174269611
30945,4032350.4095502114
30946,14342721.608380772
30947,6605474.521637477
30948,7884038.870725258
30949,6661651.6135485275
30950,6787973.1809044685
30951,16149976.104359359
30952,8167129.373423701
30953,10178254.138635345
30954,5098670.99346695
30955,7280070.394471136
30956,7650638.59691617
30957,6025310.535912183
30958,33855151.44242189
30959,8542253.708085023
30960,8060258.864159009
30961,8445290.481217904
30962,11058999.988313403
30963,3937191.50309985
30964,5564209.600631861
30965,6771428.019759549
30966,12609182.645159341
30967,12554517.13860717
30968,3920189.296922872
30969,3534114.498325241
30970,6654241.231830476
30971,11606721.942395432
30972,3790266.6679456565
30973,5727974.666937438
30974,5310901.376470798
30975,7842971.553314723
30976,5853372.916285555
30977,6788163.43055555
30978,8192716.846998377
30979,3695381.9389398503
30980,8127129.391857903
30981,6258178.213085461
30982,6865042.325405273
30983,4231468.805410949
30984,6207411.228095727
30985,3894131.7353993333
30986,9539665.305989405
30987,8516456.933982044
30988,6293752.823552706
30989,8132542.282256217
30990,11936551.769132635
30991,9457595.97084662
30992,3362806.7025692295
30993,7463825.718302019
30994,5763298.706152677
30995,7316740.585740316
30996,6255769.873253887
30997,7406908.112867406
30998,7680295.185121035
30999,7515398.840611416
31000,8540579.101700513
31001,6901064.578278853
31002,10014836.515592752
31003,8917796.143128792
31004,4302618.911435639
31005,2768641.9448309266
31006,6837447.507069598
31007,6171213.337140689
31008,6402368.324925595
31009,7448766.830245318
31010,6968252.331400425
31011,4355456.063029061
31012,6156598.146162205
31013,7367132.442559616
31014,14420499.798013195
31015,8548962.693629341
31016,4235079.8335252125
31017,9444572.391054066
31018,6050878.0513287
31019,4469770.166338312
31020,6332370.421952427
31021,11932852.083740046
31022,19167063.02336737
31023,9538877.491526997
31024,4984556.970492969
31025,6581025.677673632
31026,6349102.3843673775
31027,4526169.860296755
31028,5530282.612339467
31029,9332511.531508686
31030,6823132.300773
31031,8923967.96821114
31032,9902205.639124343
31033,10768530.845584108
31034,7268278.261042634
31035,9597842.674894864
31036,7624243.798112593
31037,27119454.06751125
31038,4414661.253025455
31039,9391813.16693658
31040,5769753.158933271
31041,4358680.50420852
31042,3324374.2784988885
31043,6575755.611725587
31044,9399856.53595281
31045,6902891.464265653
31046,13375492.619049355
31047,8571380.11994387
31048,6434390.60736497
31049,6985091.379262582
31050,7949900.607785933
31051,6575228.995308992
31052,4086594.644844307
31053,15661133.758852545
31054,6747730.602061778
31055,5999758.183263516
31056,12490142.90828075
31057,6403195.0175054725
31058,7644450.247425809
31059,3290193.1156395106
31060,7057017.070756069
31061,6977745.306325425
31062,6735276.800022306
31063,3752284.385733771
31064,5382468.356998286
31065,10293763.184208153
31066,4797220.595866803
31067,8892913.75795894
31068,4340257.8405545885
31069,4818413.171836027
31070,4820219.943701834
31071,3465764.228162809
31072,8798682.500192806
31073,2299821.4763396615
31074,6610359.073778622
31075,6873597.588636202
31076,7727100.426838298
31077,6110504.600691031
31078,4382316.535957212
31079,5545583.2149655055
31080,6537061.5921128215
31081,3593192.24100884
31082,10822144.023747388
31083,5654520.009899611
31084,9444572.391054066
31085,11754191.758215746
31086,3921067.187012395
31087,5140626.090263346
31088,7105929.217300777
31089,6746676.2969526425
31090,29808462.03932236
31091,3373234.288958213
31092,7186744.11470441
31093,6603307.233384862
31094,6620509.211234085
31095,5414416.968918492
31096,18189148.02028974
31097,11548759.58024766
31098,10846255.184448002
31099,17546954.684981987
31100,5118506.738101083
31101,4771786.563511931
31102,6249378.143714417
31103,11778960.83166183
31104,5614521.6971022375
31105,7949971.501686234
31106,4473299.055583549
31107,12793096.374643432
31108,6740410.722683148
31109,5969930.837750192
31110,9276733.84349177
31111,10337924.930171393
31112,5637410.441449704
31113,3915375.58342171
31114,5217690.170721537
31115,5929975.141307044
31116,6332885.975653933
31117,6989255.407799834
31118,4246535.458795089
31119,3257579.5949057075
31120,5675810.680020433
31121,6328196.967470342
31122,6563100.229547446
31123,5239400.727687648
31124,5912578.9050606415
31125,12107954.440022858
31126,17938147.40698577
31127,6059618.785142688
31128,6275088.584244313
31129,6040017.933625731
31130,11754941.68326985
31131,7859325.590731286
31132,9203663.149104903
31133,10078502.083216209
31134,6572952.632615412
31135,10785613.9817028
31136,9342510.050063053
31137,4640731.729822446
31138,6680644.3080689255
31139,4113966.2423089803
31140,7687678.235188937
31141,8866602.939562542
31142,9469461.434113072
31143,4839070.005573629
31144,4116303.8224422997
31145,6041821.984573197
31146,5751561.399093423
31147,12154459.14204806
31148,6755584.041531199
31149,2511928.657862675
31150,8002821.935503079
31151,5331617.379552318
31152,8406883.797880346
31153,5697468.91111563
31154,14341531.87088276
31155,6482809.216579666
31156,9440809.550499989
31157,4788914.259425488
31158,9406431.446825448
31159,6642421.02594207
31160,6113038.52066293
31161,3497195.9477528925
31162,4696652.172080083
31163,6077305.060231351
31164,6252615.98466089
31165,6629352.188771469
31166,6191284.001348669
31167,6997373.156859437
31168,10463603.288163677
31169,9285466.614292016
31170,6236231.156970306
31171,12637779.690874523
31172,5725246.473589008
31173,9793437.272758005
31174,10308719.83495042
31175,15035950.387938287
31176,5049837.654478878
31177,7977932.892444071
31178,4358680.50420852
31179,5040581.816053489
31180,4379822.425001523
31181,8560867.563248675
31182,7618089.073669816
31183,7922269.669363651
31184,5700588.716948202
31185,4302618.911435639
31186,8810790.150047861
31187,3915375.58342171
31188,5239400.727687648
31189,5243590.699618684
31190,7520619.566788687
31191,12889697.932440853
31192,4598242.086811272
31193,5636011.272140606
31194,9199563.791301534
31195,8939185.21339033
31196,5485661.624384108
31197,13981309.17618205
31198,6712037.419398531
31199,6516614.839663068
31200,10860939.819789633
31201,4187784.0981731787
31202,3925894.533251262
31203,6885997.924894712
31204,3631155.90018102
31205,9374338.430249592
31206,6152794.160268683
31207,4492143.536704713
31208,6051276.533268297
31209,4292456.982062551
31210,6076332.030987948
31211,7854900.4172804095
31212,5003729.922314243
31213,11116413.599434666
31214,6650257.239993002
31215,5064904.3078630185
31216,6207411.228095727
31217,7072737.8243781375
31218,8797023.911391612
31219,3617057.5693390374
31220,6585470.030719615
31221,3884348.531531939
31222,6487330.922412191
31223,9494421.441336187
31224,7272339.386643193
31225,10970830.253708728
31226,6722841.559002771
31227,9326582.893773887
31228,10943212.920096016
31229,5342935.284264061
31230,6317716.412923793
31231,4383597.009814147
31232,6334397.5787221575
31233,6491725.796604061
31234,6493523.716565484
31235,5817654.029603855
31236,6611100.996233172
31237,11298404.051916715
31238,6516614.839663068
31239,13346585.350485025
31240,7180941.89677333
31241,6323887.249041763
31242,7016334.383820613
31243,3842552.1658938318
31244,7097626.867437145
31245,7431620.716259168
31246,10147562.655809516
31247,6027130.658500967
31248,7553647.689637271
31249,9513988.44846799
31250,6124463.524644843
31251,6992172.331253914
31252,6861108.881835705
31253,8936961.643468654
31254,6600476.882093694
31255,11188241.903007476
31256,6993270.527816913
31257,5408790.821091657
31258,10375719.026511932
31259,8427583.070730332
31260,7732393.526168911
31261,19794366.764520317
31262,6182522.18503672
31263,6651698.961730312
31264,3976756.087546785
31265,10372019.566250177
31266,8197342.395999522
31267,4129032.8956931215
31268,4428703.751246228
31269,8569229.436623948
31270,4263054.326988705
31271,5461480.430299843
31272,15243057.98629051
31273,8737337.2291827
31274,6068368.701306673
31275,6669633.397385593
31276,5991170.639893954
31277,5919177.445908434
31278,13884120.13361883
31279,13663079.964784114
31280,9774488.85005808
31281,7032128.027697062
31282,11932852.083740046
31283,6925953.62133786
31284,4326187.78253796
31285,5711435.758082438
31286,7916441.845068195
31287,9539665.305989405
31288,4566938.061171792
31289,9555393.895203771
31290,6106713.501022483
31291,6584666.619133451
31292,3864978.1316928943
31293,7112693.520821285
31294,4001645.1306057917
31295,17078680.89261351
31296,9444572.391054066
31297,9668028.487761289
31298,4062083.378417766
31299,9513988.44846799
31300,7213655.584465607
31301,6904562.6819891995
31302,5906156.3688859865
31303,9287312.188585412
31304,7038283.014673743
31305,11802546.17960149
31306,3429669.9044916336
31307,6586891.069014861
31308,8171006.28697606
31309,9370783.731772035
31310,53620658.77671152
31311,5766539.042288103
31312,6430949.398372181
31313,10856739.300447816
31314,6491725.796604061
31315,9539665.305989405
31316,12285248.613226272
31317,18357089.630136658
31318,9830402.482075429
31319,6625368.196933995
31320,6488883.011491749
31321,7168603.5718174875
31322,8477176.752801152
31323,8224718.02557108
31324,7675232.244822683
31325,6560299.217891221
31326,6148620.681001568
31327,7826634.650516312
31328,13989963.23188662
31329,5777698.333160707
31330,9879316.497583795
31331,8232244.031522149
31332,5912072.35515902
31333,5258395.198780375
31334,4380345.106088068
31335,8192033.078842771
31336,7916080.492445164
31337,7571286.856371539
31338,4417572.263556216
31339,4848431.271079901
31340,7072139.514933779
31341,9513988.44846799
31342,5863971.038800818
31343,3695381.9389398503
31344,4220690.149946055
31345,5707129.040668655
31346,3856570.96905856
31347,8211808.754704011
31348,11240690.075091783
31349,11561052.795532525
31350,3946575.5956822047
31351,5473421.020991892
31352,9911618.797593202
31353,5559388.49434477
31354,7651570.857454431
31355,10217151.46432557
31356,4836835.911134936
31357,5367401.7036141455
31358,3137820.164990175
31359,6532790.938765482
31360,9612326.42925482
31361,5014844.622742211
31362,9564554.349048411
31363,5725246.473589008
31364,3739346.2481143572
31365,3712328.689290623
31366,7030566.670314136
31367,8474061.797848038
31368,6823300.158904862
31369,4240301.090576539
31370,9089293.976748116
31371,8513811.58337471
31372,6715625.568243456
31373,5389803.95273202
31374,6735276.800022306
31375,5826082.705598446
31376,6516614.839663068
31377,10281893.78886094
31378,6524207.756408634
31379,34153790.23340571
31380,5122459.506482409
31381,7505590.339192751
31382,6009046.984794329
31383,8265386.566976981
31384,18471188.19273608
31385,14594134.439986255
31386,8080728.49640272
31387,11981661.720770573
31388,5800888.276570796
31389,4482171.906435872
31390,8283686.895421508
31391,5697468.91111563
31392,10833789.485467378
31393,8717956.832235511
31394,6188315.984337949
31395,4654042.998757755
31396,10168202.10885373
31397,6430968.461567759
31398,2570331.487805262
31399,11116034.884074645
31400,4418916.201677388
31401,11389631.810843248
31402,9733276.728032444
31403,5342512.660555138
31404,5562121.7386221485
31405,4490544.075762743
31406,6743140.242267785
31407,3478651.503287572
31408,6885997.924894712
31409,4104767.160857381
31410,11101672.758494161
31411,8192981.321658521
31412,10477023.709079439
31413,7929689.704678486
31414,4897728.3823550455
31415,13904958.811927622
31416,7224013.255999547
31417,5642222.803886116
31418,8019815.437561941
31419,10380209.633941539
31420,8357684.144291507
31421,8035189.965750321
31422,6256557.331272132
31423,7319827.495175308
31424,17605885.325516384
31425,6236330.6181905605
31426,5051830.2856609
31427,5971050.255465882
31428,7720019.714799886
31429,13056811.754783327
31430,5003296.7937146975
31431,5969930.837750192
31432,5868874.3641128335
31433,6008280.291251275
31434,4089077.1992499735
31435,11031804.475712929
31436,9248504.018208971
31437,12490142.90828075
31438,8106750.69649073
31439,14814556.712714398
31440,6896592.241182728
31441,6630556.178014253
31442,7960988.506177509
31443,12674251.300437575
31444,7178464.830164825
31445,10069356.763375727
31446,11493960.430999491
31447,7034544.465054369
31448,8814594.974302724
31449,8468444.015745241
31450,6625159.576636888
31451,8495146.962249933
31452,10579212.78747397
31453,3333669.704511278
31454,6023915.435465173
31455,7728775.159042361
31456,5382468.356998286
31457,6057722.862511949
31458,14984395.825761225
31459,8568171.935374593
31460,5367401.7036141455
31461,5200303.3841646025
31462,3616089.246796879
31463,5994819.880809199
31464,8439348.587650573
31465,5937988.319135159
31466,48149386.94981428
31467,3670492.8958808435
31468,14837962.005871663
31469,5382468.356998286
31470,5929975.141307044
31471,12725886.333633948
31472,3097864.468547027
31473,8126134.718413396
31474,4874495.129698036
31475,6966553.090294315
31476,21004869.28299188
31477,7562348.996503547
31478,5390603.639542838
31479,6586450.546166541
31480,9642556.219568286
31481,8467285.76400536
31482,9948700.322859954
31483,10320883.959329652
31484,7659806.34816741
31485,3251044.335444564
31486,3529495.4583082628
31487,5216349.219837703
31488,13463869.44616669
31489,8373877.448704018
31490,5127231.8428609725
31491,6477143.899643
31492,8260962.850550658
31493,9738832.85746124
31494,5817749.198603173
31495,5934557.717831875
31496,9898466.642511632
31497,4681067.22768224
31498,6581951.739803895
31499,10798515.476930706
31500,10514857.555371527
31501,9344830.520765774
31502,9974280.518706944
31503,5541838.854185851
31504,9967243.970044773
31505,16537563.67852829
31506,7938622.372371138
31507,6851830.227750403
31508,7176880.564580582
31509,5796157.40328549
31510,6592491.604469283
31511,5434260.041985852
31512,6403443.485648317
31513,23925381.84937619
31514,24581853.184425715
31515,2286867.524330347
31516,15781999.750191972
31517,6238742.03069338
31518,8280895.618763172
31519,6490033.698279715
31520,7207664.031878184
31521,5442952.908708983
31522,4566938.061171792
31523,7128632.632140637
31524,8975074.403873323
31525,11485625.073024794
31526,6216173.044407676
31527,7808974.561467749
31528,4949843.42536979
31529,5929162.208878324
31530,6581047.294161665
31531,8892646.986737756
31532,6182522.18503672
31533,14000789.346364688
31534,7950922.189191854
31535,10178947.224885268
31536,8077257.777789002
31537,4620344.039219607
31538,4982089.004230274
31539,4078499.542787767
31540,9444572.391054066
31541,3447188.995511775
31542,5875495.086670192
31543,3737217.73234963
31544,5262092.127494438
31545,8074435.666614989
31546,12515031.951339757
31547,6621410.476963218
31548,6620805.683213169
31549,6124463.524644843
31550,5170843.550464397
31551,6066527.632583509
31552,7870951.613921577
31553,6092309.758249129
31554,7654168.182351148
31555,4086359.6187128476
31556,6509047.337132675
31557,6209508.230760715
31558,9539665.305989405
31559,3349927.3465131875
31560,6826787.265457774
31561,7104913.557976622
31562,32954860.944504518
31563,3829012.2582392213
31564,9932111.015658738
31565,8523771.674251733
31566,6125496.93976854
31567,16288980.060415825
31568,7719049.287956325
31569,6735027.852682466
31570,7124428.705008883
31571,6996061.301053138
31572,3805499.7746513933
31573,5573020.921997884
31574,11027128.98452306
31575,6062145.955532871
31576,8079533.891228793
31577,5550559.944765762
31578,8146272.669346361
31579,5802587.376219714
31580,7382559.00108635
31581,5864965.962235525
31582,7225367.031850314
31583,8307054.292739687
31584,3965044.2068384145
31585,6625368.196933995
31586,12224120.000134531
31587,13698362.764433892
31588,9746870.84856425
31589,4003075.922825551
31590,6227236.899161178
31591,7397551.139474749
31592,7852163.5839363355
31593,8010763.517287358
31594,8153158.886369755
31595,6219667.421449224
31596,4010291.6934302
31597,5707860.869727058
31598,3657872.5237610866
31599,7687516.90782907
31600,7390607.861351111
31601,13871164.56447448
31602,6048131.692632517
31603,13323357.04530056
31604,5827042.080134119
31605,5367401.7036141455
31606,6640073.734811148
31607,7997605.7160772
31608,5895854.88448618
31609,6013953.741544466
31610,7830812.596483893
31611,5705299.5314273285
31612,6357603.444279918
31613,4912627.499716681
31614,15758663.357181814
31615,9422001.76963785
31616,10868544.973295113
31617,4747278.22236911
31618,7213802.395657169
31619,9007551.197029341
31620,4812287.249250944
31621,6611362.6306679
31622,30211759.62587061
31623,9080240.026934342
31624,5174947.100181705
31625,9808191.278688816
31626,6189426.592327657
31627,7155006.499215635
31628,10028876.25542259
31629,10604223.553097932
31630,4066332.4595752493
31631,6325333.0208242135
31632,15507712.707810732
31633,5580859.784538823
31634,8360425.817125177
31635,13301381.23296284
31636,6238816.673848
31637,6027130.658500967
31638,7182572.900165471
31639,3775892.2487108246
31640,11254921.684379773
31641,4398812.266941426
31642,3697971.0847288
31643,6625365.925152701
31644,9322704.166718556
31645,6673724.184853862
31646,8496102.323569266
31647,5963407.9804421645
31648,11079563.592685763
31649,5680470.47072697
31650,7102089.781589509
31651,10626286.62103384
31652,6204540.670663616
31653,5614956.4515949795
31654,5935919.971513898
31655,4474495.9227613155
31656,18886509.894016676
31657,7926968.4499382265
31658,4812287.249250944
31659,8212617.418351701
31660,5700691.495490792
31661,5622840.356600571
31662,6911751.7981932135
31663,4246535.458795089
31664,3547128.6753374375
31665,4332934.419250012
31666,6280323.365127939
31667,6713213.9188312795
31668,9893341.449479548
31669,10469700.297999142
31670,7027360.645075838
31671,6189455.613689177
31672,8618638.105304709
31673,9926776.881639682
31674,9566105.870347224
31675,7827274.540877328
31676,7522240.545740087
31677,5024948.6114198705
31678,5536740.418355208
31679,9088651.991711194
31680,6901138.458825284
31681,6780688.348775004
31682,4054496.6777366675
31683,6625368.196933995
31684,5679409.052958618
31685,3560051.8811442866
31686,14405934.518965911
31687,12231862.566975925
31688,10345819.770249493
31689,3924304.227975087
31690,6670396.733878802
31691,3953058.099916168
31692,5278010.777981551
31693,6255606.413259595
31694,9812395.395007862
31695,7032128.027697062
31696,3503149.434350366
31697,5679409.052958618
31698,3438695.806844424
31699,5966508.2325201435
31700,5789519.565570079
31701,8389237.094013942
31702,6561832.014040098
31703,9452139.898048136
31704,6162914.92993964
31705,10340399.759028407
31706,5902003.788644003
31707,11406782.177225618
31708,8543580.597562011
31709,5828872.819535757
31710,10882550.571595337
31711,7113828.8233922515
31712,8723401.223492904
31713,6099574.481585836
31714,5295484.180328199
31715,5077295.68568558
31716,6069517.510647658
31717,9698604.254370352
31718,5263626.600794505
31719,7372455.319425228
31720,6339373.470054923
31721,4270051.412970282
31722,6563100.229547446
31723,6124956.0449572615
31724,6313428.646206236
31725,5589602.331352308
31726,12480901.93054528
31727,6661486.946903525
31728,4483343.770337918
31729,7463107.623575136
31730,3938845.1855208627
31731,7829579.848201684
31732,7755330.326470696
31733,4609896.5942187775
